"name";2007-05-05;2007-06-04;2007-07-04;2007-08-03;2007-09-02;2007-10-02;2007-11-01;2007-12-01;2007-12-31;2008-01-30;2008-02-29;2008-03-30;2008-04-29;2008-05-29;2008-06-28;2008-07-28;2008-08-27;2008-09-26;2008-10-26;2008-11-25;2008-12-25;2009-01-24;2009-02-23;2009-03-25;2009-04-24;2009-05-24;2009-06-23;2009-07-23;2009-08-22;2009-09-21;2009-10-21;2009-11-20;2009-12-20;2010-01-19;2010-02-18;2010-03-20;2010-04-19;2010-05-19;2010-06-18;2010-07-18;2010-08-17;2010-09-16;2010-10-16;2010-11-15;2010-12-15;2011-01-14;2011-02-13;2011-03-15;2011-04-14;2011-05-14;2011-06-13;2011-07-13;2011-08-12;2011-09-11;2011-10-11;2011-11-10;2011-12-10;2012-01-09;2012-02-08;2012-03-09;2012-04-08;2012-05-08;2012-06-07;2012-07-07;2012-08-06;2012-09-05;2012-10-05;2012-11-04;2012-12-04;2013-01-03;2013-02-02;2013-03-04;2013-04-03;2013-05-03;2013-06-02;2013-07-02;2013-08-01;2013-08-31;2013-09-30;2013-10-30;2013-11-29;2013-12-29;2014-01-28;2014-02-27;2014-03-29;2014-04-28;2014-05-28;2014-06-27;2014-07-27;2014-08-26;2014-09-25;2014-10-25;2014-11-24;2014-12-24;2015-01-23;2015-02-22;2015-03-24;2015-04-23;2015-05-23;2015-06-22;2015-07-22;2015-08-21;2015-09-20;2015-10-20;2015-11-19;2015-12-19;2016-01-18;2016-02-17;2016-03-18;2016-04-17;2016-05-17;2016-06-16;2016-07-16;2016-08-15;2016-09-14;2016-10-14;2016-11-13;2016-12-13;2017-01-12;2017-02-11;2017-03-13;2017-04-12;2017-05-12;2017-06-11;2017-07-11;2017-08-10;2017-09-09;2017-10-09;2017-11-08;2017-12-08;2018-01-07;2018-02-06;2018-03-08;2018-04-07;2018-05-07;2018-06-06;2018-07-06;2018-08-05;2018-09-04;2018-10-04;2018-11-03;2018-12-03;2019-01-02
"Placebo";0,010650574;0,33620307;0,63836581;0,85952902;1,0021205;1,142367;1,2729554;1,3425159;1,3623387;1,3810795;1,4166153;1,4522316;1,4756484;1,4876908;1,4940465;1,5436236;1,6694425;1,8152292;1,9993979;2,2149651;2,3478674;2,3806035;2,4175811;2,4791561;2,5329047;2,5949933;2,6557629;2,6936313;2,7748313;3,0726494;3,6609046;4,3470697;4,7502453;4,8419238;4,8852486;4,965022;5,0539574;5,1361696;5,18356;5,1958349;5,2378143;5,310119;5,3511581;5,3517967;5,3501734;5,3494626;5,3518438;5,3700729;5,384735;5,3760266;5,4975856;5,9731574;6,6124187;6,9672587;6,9915966;7,1962285;7,924739;8,7093932;9,042881;9,0733008;9,0653207;9,032586;8,9815585;8,930577;8,8798848;8,8294803;8,779362;8,7295281;8,6799771;8,6307074;8,5817174;8,5340693;8,4899796;8,450027;8,4756225;8,8631314;9,6619618;10,155239;10,184702;10,126891;10,069408;10,012251;9,9554194;9,89891;9,8427213;9,7868515;9,7312989;9,6760616;9,6211379;9,5665259;9,5122239;9,4582301;9,4045428;9,3511603;9,2980808;9,2453025;9,1928239;9,1406431;9,0887585;9,0371685;8,9858712;8,9348652;8,8841487;8,83372;8,7835776;8,7562882;8,8521209;9,067421;9,1761077;9,1838841;9,1933973;9,1903502;9,1570406;9,1057867;9,0717911;9,080784;9,0978629;9,0675172;9,0160477;8,9648704;8,9139835;8,8633855;8,8130747;8,7630495;8,7133082;8,6638493;8,6146711;8,5657721;8,5171506;8,4688052;8,4207341;8,3729359;8,325409;8,3297835;8,6139015;8,9246071;9,0339393;9,0147719;8,9636018;8,9127222;8,8621314;8,8118277;8,7618095
"My Chemical Romance";0,019759539;0,62072027;1,229642;1,7764974;2,1720465;2,4053419;2,5495439;2,6590308;2,8037096;3,0907828;3,4513916;3,6831314;3,7701254;3,808704;3,8541773;3,9240319;4,0615566;4,281408;4,5158881;4,6579393;4,6873099;4,6713638;4,6493188;4,6299251;4,6131292;4,594454;4,5713451;4,5531452;4,5483198;4,546678;4,5331026;4,5123716;4,5084594;4,5226978;4,5268395;4,5206088;4,5928604;4,7722935;4,9426228;4,994046;5,0158444;5,0969615;5,2967752;5,7602267;6,4630142;6,9898647;7,1793896;7,3239253;7,3806033;7,3501859;7,3084644;7,2669797;7,228001;7,195212;7,1694456;7,1487295;7,2880593;7,6944894;8,1592759;8,4433854;8,4954227;8,4501032;8,4021383;8,3544456;8,3070237;8,259871;8,2129859;8,1732217;8,1651936;8,1891402;8,1940907;8,1609579;8,1146342;8,0706612;8,0390453;8,0274787;8,0179617;7,985682;7,9407351;7,8956615;7,8508437;7,8062803;7,7619699;7,7188825;7,6942793;7,7149764;7,7532482;7,787886;7,8294365;7,8724605;7,884974;7,8808009;7,8688058;7,8509638;7,8367139;7,8364647;7,827834;7,8026478;7,7889977;7,802487;7,8217099;7,8153403;7,7955632;7,7895194;7,8059473;7,8378463;7,8839504;7,9475713;7,9973548;8,0145025;8,0250036;8,0485865;8,1023284;8,1823726;8,2484033;8,2707359;8,2795796;8,314333;8,3643078;8,3824561;8,3581028;8,3207952;8,2827531;8,2395758;8,1928059;8,1581264;8,1556977;8,1832195;8,3099805;8,5019204;8,6709464;8,7889878;8,8814606;8,9350171;8,9323071;8,9001201;8,8627479;8,8232025;8,7848192;8,749442;8,7183544;8,6998995;8,7082454
"Janelle Monáe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,049376297;0,71548913;1,9492598;2,9536507;4,0359291;5,1860717;5,9575151;6,1122092;6,2425807;6,8391753;8,0518452
"Arctic Monkeys";0,00022429535;0,0072099583;0,01372837;0,024471729;0,082867969;0,2094394;0,33874901;0,43220898;0,50767543;0,58123256;0,64366409;0,68037031;0,69554177;0,70356247;0,71162276;0,71338485;0,70979306;0,70576409;0,701758;0,69777465;0,6938139;0,68987564;0,68595973;0,68206606;0,67819448;0,67434488;0,67051713;0,6667111;0,66301049;0,66099738;0,66181698;0,66510643;0,6677547;0,66667987;0,66328108;0,65951613;0,65577255;0,65205022;0,64834902;0,64466883;0,64100953;0,637371;0,63375312;0,63015578;0,62657886;0,62302224;0,61948581;0,61596945;0,61247306;0,60899651;0,60694311;0,60981705;0,6159398;0,61863899;0,61864266;0,62289119;0,62755926;0,62734193;0,62405629;0,62051399;0,65880833;0,78794518;0,9377873;1,0084182;1,0079146;1,0021934;0,99650469;0,99084828;0,98522398;0,9796316;0,97407097;0,9685419;0,96304421;0,95757773;0,95214228;0,94673768;0,94136376;0,93602034;0,93070726;0,95415119;1,0293378;1,1172301;1,1629298;1,1622872;1,1556897;1,1491297;1,142607;1,1361213;1,1296724;1,1232601;1,1168842;1,1105444;1,1042407;1,0979728;1,0917404;1,0855434;1,0793816;1,0833735;1,1067069;1,1378737;1,1506149;1,1452836;1,1432461;1,1569765;1,1930616;1,2436741;1,2933881;1,337099;1,3899485;1,5314611;2,1582758;3,2293276;4,2985708;4,9954939;5,4215299;5,8532102;6,3015865;6,6318264;6,8855496;7,0478461;7,1507879;7,2977682;7,4895551;7,6190602;7,6096533;7,6123906;7,7494199;7,9745017;8,1388954;8,20413;8,2406754;8,337855;8,5640738;8,7769199;8,8296791;8,8111764;8,7896089;8,7607387;8,7294906;8,7149357;8,7182032;8,7153676;8,7045454
"Kat Dahlia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49367044;2,4473225;5,2937026;7,7126913
"Frittenbude";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001574714;0,0092520351;0,018731097;0,022887605;0,023308522;0,023176217;0,023044663;0,022913855;0,022783791;0,022654464;0,022525872;0,022398009;0,022270872;0,022144457;0,02201876;0,24540328;0,80603958;1,4181887;1,7436925;1,808403;1,9485455;2,2262958;2,5832994;3,0958701;3,9730189;4,9476158;5,7283884;6,3273505;6,7288892;6,9945629;7,2335573;7,4682265;7,5685026;7,5827478;7,5842707;7,6243566;7,7769198;8,0490825;8,2728529;8,3814151;8,4399346;8,4762753;8,5071872;8,5740089;8,6482582;8,6987029;8,7143118;8,703708;8,6836791;8,6660593;8,6572493;8,658456;8,6652327;8,6864375;8,7147235;8,7117901;8,6793587;8,6382218;8,5921091;8,5433381;8,5016161;8,52506;8,6213043;8,7070841;8,712251;8,6679835;8,6206602;8,5885138;8,582164;8,5728822;8,536747;8,4932293;8,4521828;8,4103229;8,3654041;8,31792;8,2707054;8,2257657;8,1904242
"Nachtmahr";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00074980034;0,0037725588;0,0081795913;0,010883789;0,011234936;0,011171164;0,011107753;0,011513695;0,018368871;0,036989253;0,068669352;0,099472479;0,11489187;0,1165854;0,11592364;0,11526562;0,11461135;0,11566391;0,1288142;0,1545536;0,18728045;0,25084551;0,35463378;0,45962983;0,55762158;1,2186751;2,7272384;4,1524342;5,009963;5,4318206;5,8680424;6,3008389;6,5907145;6,8622907;7,4410558;8,2775669;9,1269346;9,8916749;10,351531;10,486017;10,47562;10,442196;10,40232;10,37139;10,479683;10,750387;10,973594;11,058645;11,006342;10,943868;10,881747;10,81998;10,758563;10,697495;10,636773;10,576396;10,516362;10,456668;10,397314;10,338296;10,279613;10,221263;10,163245;10,105556;10,048194;9,9911581;9,9344458;9,8780554;9,8219851;9,7750495;9,7402202;9,7047915;9,6588966;9,604798;9,5502787;9,4960689;9,4421669;9,3885708;9,3352789;9,2822895;9,2296009;9,1772114;9,1251192;9,0733228;9,0218203;8,9706102;8,9196908;8,8690604;8,8187174;8,7686601;8,718887;8,6693965;8,6201868;8,5712565;8,5226039;8,4742274;8,4261256;8,3782968;8,3307395;8,2834521;8,2364332;8,1896811;8,1431944
"Turisas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,7892799e-05;0,0023209736;0,0075479051;0,011891264;0,013392782;0,013316761;0,3712606;1,982064;4,5470092;6,447726;7,3377147;7,9508815;8,4175238;8,6702348;8,7621595;8,7886165;8,7850211;8,7797717;8,83061;8,9687496;9,0970566;9,1315471;9,0992908;9,0583607;9,0204831;8,9785551;8,9739857;9,0915985;9,2818879;9,3879195;9,3888139;9,3805952;9,3627998;9,3431006;9,3278884;9,3015356;9,2660279;9,2245746;9,2217497;9,4827232;10,002258;10,334021;10,371066;10,322882;10,265156;10,206889;10,148952;10,091344;10,034063;9,9771071;9,9204746;9,8641635;9,808172;9,7524984;9,6971408;9,6420974;9,5873664;9,5329461;9,4788347;9,4250305;9,3777478;9,3467882;9,3232582;9,2831918;9,2308629;9,1784662;9,1263669;9,0745634;9,0230539;8,9718368;8,9209104;8,8702731;8,8199232;8,7698591;8,7200792;8,6705818;8,6213654;8,5724284;8,5237692;8,4753861;8,4272777;8,3794424;8,3318785;8,2845847;8,2375593;8,1908009;8,1443079;8,1053621;8,2276463;8,4856835;8,6616821;8,6896711;8,6403463;8,5913016;8,5446192;8,5135959;8,4904325;8,4583875;8,418034;8,3821775;8,3538089;8,3217846;8,2772953;8,2348467;8,2197071;8,2316941;8,2238075;8,1886095;8,1436319;8,0974066;8,0572955;8,0559557;8,0967666;8,1441435;8,1793569;8,2013232;8,2084326;8,1883944;8,1419151;8,0956995;8,0615619;8,0374119;8,0077384;7,9770811;7,9609164;7,964451;7,9666374;7,9789918;8,0284105
"Taylor Swift";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00032299516;0,0077519852;0,022004714;0,035367438;0,040298672;0,040069927;0,03984248;0,039616324;0,039391452;0,039167856;0,038945529;0,038724465;0,038504655;0,038286093;0,038068772;0,037852684;0,037637822;0,037424181;0,037211752;0,037000528;0,036790504;0,036581672;0,036374025;0,036167557;0,040694179;0,055454534;0,072693998;0,080091745;0,096216581;0,53068604;2,2506496;4,4334783;5,557437;5,9483125;6,1030569;6,1341378;6,0993189;6,0646976;6,0302728;5,9960435;5,9620085;5,9281666;5,8945169;5,8610581;5,8277893;5,7947093;5,7911219;5,8489871;5,9339848;5,96866;5,9402892;5,9065706;5,8730434;5,8397066;5,8065589;5,7735994;5,740827;5,7150323;5,8013245;6,1485756;6,5297262;6,7596809;6,9635152;7,3072618;7,7318384;8,0936803;8,2842775;8,2881936;8,2499591;8,2290041;8,2090624;8,1738639;8,1296013;8,0834556;8,0429245;8,0223059;8,0135123;7,9946233
"The Offspring";0;0,41797735;2,1750252;4,697431;6,464122;7,08839;7,4706201;7,9084426;8,3539745;8,7620553;9,1480596;9,4720702;9,8800614;10,591155;11,504831;12,158615;12,391834;12,445068;12,43469;12,378757;12,311558;12,245116;12,179774;12,119929;12,069801;12,019565;11,960645;11,919377;11,931239;11,974611;11,986723;11,959621;11,906538;11,842405;11,779092;11,7156;11,653184;11,596526;11,542814;11,482918;11,418066;11,353817;11,297588;11,254101;11,213806;11,170981;11,184536;11,279459;11,340055;11,324928;11,301573;11,297031;11,28652;11,249648;11,207347;11,184313;11,157556;11,107976;11,049732;10,999667;10,954832;10,901963;10,840984;10,779448;10,718261;10,657422;10,596928;10,536777;10,476967;10,417497;10,358365;10,301696;10,251925;10,214207;10,20205;10,216461;10,218834;10,177471;10,120083;10,062639;10,005521;9,948727;9,8922556;9,8361047;9,7802725;9,7275344;9,6864159;9,6742645;9,6878195;9,6749483;9,6615063;9,6621504;9,6470853;9,6095149;9,5609243;9,5070253;9,4603015;9,4230804;9,3860635;9,3405628;9,2878662;9,235146;9,182725;9,1306016;9,078774;9,0272406;8,9759997;8,9250497;8,8743889;8,8240156;8,7739283;8,7246094;8,6797916;8,6475606;8,6326007;8,6302149;8,6294569;8,6263542;8,6160476;8,5915714;8,557806;8,5171866;8,4715514;8,4234648;8,3756511;8,3281088;8,2808364;8,2338323;8,187095;8,140623;8,0944148;8,0484688;8,0087644;7,9865501;7,9764406;7,951056;7,9146174;7,8807698;7,8527191;7,8203166;7,7777124;7,7335642;7,6896665
"Ludwig van Beethoven";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0023188917;0,093552555;0,28241738;0,44912774;0,51649809;0,51815146;0,51543465;0,5182113;0,52924618;0,53887708;0,54045084;0,53760084;0,53454928;0,53151505;0,52849803;0,52549815;0,52251529;0,51954936;0,54104053;0,72167845;1,0763216;1,3560981;1,420521;1,4124578;1,4044403;1,3965048;1,392115;1,3957949;1,4021006;1,3998796;1,3955649;1,4010003;1,4411057;1,524396;1,6128882;1,6555787;1,651892;1,6425155;1,6331921;1,6239217;1,6147039;1,6055385;1,596425;1,5882823;1,5865103;1,5899002;1,5919496;1,6032431;1,7744996;2,0924159;2,3694921;2,5033129;2,6569493;2,9461473;3,1486722;3,270682;3,5003757;3,8593157;4,2646036;4,5641648;4,6728704;4,7123109;4,7911437;4,857542;4,8777576;4,8605191;4,8329295;4,8054966;5,1696491;6,3263645;7,7196703;8,3830722;8,4537348;8,47476;8,4692009;8,4277123;8,3798745;8,3323082;8,285012;8,2379842;8,1912233;8,1447279;8,0984964;8,0525273;8,0068191;7,9613704;7,9161797;7,8712454;7,8265663;7,7821407;7,7379674;7,6940447;7,6503714;7,606946;7,563767
"Scott BradLee's Postmodern Jukebox";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0098591468;0,68765111;2,9065274;5,6077666;7,2407124;7,8655185;8,1180146;8,2116125;8,2527392;8,2910023;8,330631;8,393765;8,4595828;8,4868138;8,4744806;8,4389505;8,3965349;8,3496549;8,3022601;8,2551344;8,2082762;8,161684;8,1153562;8,0692914;8,0234881;7,9779448;7,93266;7,8876322;7,84286;7,798342;7,7540767;7,7100626;7,6662983;7,6227825;7,5795137;7,5364905;7,4937115;7,4511753
"The Wombats";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00020001175;0,0036943607;0,014229434;0,025651918;0,029727555;0,029558814;0,034761947;0,051046958;0,069473742;0,078581376;0,079165627;0,078716264;0,07826945;0,077825173;0,077383418;0,076944171;0,076507416;0,076073141;0,075641331;0,075211972;0,07478505;0,074360551;0,073938462;0,073518769;0,073101458;0,072686516;0,072273929;0,071863684;0,071455768;0,071050167;0,070646868;0,070245859;0,069847126;0,069450656;0,069056437;0,068664455;0,070173831;0,074900432;0,080297546;0,082999035;0,082854295;0,082383993;0,081916361;0,081451383;0,080989045;0,080529331;0,080072226;0,079617716;0,079165786;0,078716421;0,078269607;0,077825329;0,077383573;0,076944325;0,091685772;0,13538954;0,19079423;0,21851129;0,21907078;0,26796328;0,42886758;0,65401077;0,90394984;1,1827212;1,4326256;1,583179;1,7143271;2,0613503;2,6541172;3,2923305;3,7420441;4,007646;4,240905;4,4972613;4,7485835;4,9817474;5,1292643;5,1871188;5,2396279;5,3079481;5,3618912;5,3767885;5,4156627;5,5490097;5,7478866;5,9024499;5,9950809;6,0809358;6,2046133;6,3768843;6,5142838;6,5867968;6,6360499;6,6615785;6,6624727;6,6544102;6,6947086;6,8490371;7,0421378;7,1705144
"Die Toten Hosen";0,00071681273;0,020781497;0,036501647;0,066535166;0,18774785;0,40335442;0,67650442;1,0369942;1,4833204;1,9123948;2,2470496;2,5319815;2,8982217;3,432317;4,0797755;4,7521508;5,3307951;5,6662402;5,8073772;5,9653633;6,2475593;6,7571566;7,7154824;8,8346455;9,6688146;10,194011;10,49973;10,669592;10,804807;10,889496;10,903414;10,913417;10,910092;10,87034;10,811188;10,752509;10,699563;10,649733;10,604775;10,646435;10,782947;10,893074;10,898926;10,853939;10,809974;10,766816;10,743097;10,759015;10,767429;10,732231;10,691011;10,669764;10,650137;10,612372;10,579186;10,576483;10,568784;10,52822;10,47226;10,421184;10,373778;10,321188;10,263247;10,20499;10,147064;10,092984;10,043968;9,9940546;9,9403008;9,8839576;9,8278538;9,7731324;9,7220094;9,6757501;9,643304;9,6350194;9,6309869;9,5955522;9,5417639;9,4876025;9,4337485;9,3802002;9,3269558;9,2740137;9,221372;9,1690292;9,1169835;9,0652332;9,0137767;8,9626123;8,9117382;8,861153;8,8108549;8,7608422;8,7111135;8,661667;8,6125013;8,5636145;8,5150053;8,466672;8,4186131;8,3708269;8,323312;8,2760668;8,2290898;8,1823794;8,1359342;8,0897526;8,0438331;7,9981743;7,9527747;7,9076327;7,862747;7,8181161;7,7737385;7,7296128;7,6857376;7,6421114;7,5987329;7,5556006;7,5127131;7,4700691;7,4276671;7,3855058;7,3435838;7,3018998;7,2604524;7,2212186;7,1956126;7,1785048;7,1557818;7,1213929;7,0809701;7,0407768;7,0205279;7,1297057;7,2824299;7,3775157;7,3823454;7,3404413;7,2987751;7,2573455;7,216151
"The Kooks";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00067045733;0,01466911;0,046147093;0,076808948;0,087879293;0,087380468;0,086884474;0,086391296;0,085900918;0,085413323;0,084928495;0,08444642;0,083967081;0,083490463;0,08301655;0,082745339;0,08577114;0,095840325;0,10679956;0,11124399;0,11842136;0,13062727;0,13841347;0,13974435;0,13895113;0,13816241;0,13737816;0,13659837;0,135823;0,13505204;0,13428545;0,13364069;0,13543767;0,14070113;0,14538303;0,14656744;0,14573549;0,14490826;0,14641181;0,15197382;0,16197882;0,17266334;0,17861818;0,17961234;0,17859281;0,17757907;0,17657109;0,17556883;0,17457226;0,17358134;0,17259605;0,17541462;0,18466877;0,19526508;0,20047126;0,1999861;0,20573536;0,24825843;0,31907851;0,38668091;0,40952199;0,40719744;0,40488609;0,40258785;0,40030266;0,39803045;0,39577113;0,39352463;0,39129089;0,40460544;0,44682031;0,50024126;0,52580587;0,5244852;0,53043492;0,55611866;0,6143803;0,72489487;0,89144325;1,048232;1,1484102;1,2578505;1,6645371;2,4187759;3,2548391;3,8500852;4,2226441;4,6273239;5,058209;5,3422142;5,5297224;5,649481;5,7014448;5,7451876;5,8022115;5,8498336;5,8631333;5,8937592;6,0288505;6,2465758;6,4259456;6,5522234;6,6917499;6,8754652;7,0791897;7,2223759;7,2508143;7,2334346;7,2184689;7,2004074;7,1790859;7,1526188;7,1235853;7,106094;7,1055275
"Silverstein";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,14029757;1,1024683;3,0167435;4,7280848;5,5626673;6,1809711;6,8956935;7,4394274;7,7110694;7,752331;7,7237544;7,6975093;7,6670289;7,627803;7,5846103;7,5415581;7,4987504;7,521329;7,6261636;7,7352939;7,7626887;7,7207739;7,6769488;7,6333725;7,5900436;7,5469606;7,5041222;7,4620012;7,4296059;7,4109405;7,3888477;7,3529308;7,3111937;7,2710915;7,2403999;7,2233986;7,2124951;7,2111732;7,2074465;7,1820884;7,1432164;7,1026697;7,0623532;7,0232369;6,9969167;6,9961695;7,0059501;7,0173664;7,0372028;7,0650115;7,0755217;7,0596383;7,0242258;6,9843545;6,9502284;6,9392762;6,9432614;6,9332757;6,9244362;6,9399622;6,9676449;6,971117;6,952096;6,9307536;6,9149066;6,9110612;6,9278718;6,9562413;6,9675625;6,9624865;6,9595637;6,9655674;6,9708644;6,9639589;6,9548307;6,9614389;6,9818789;7,017823;7,0706058;7,1001578;7,0896426;7,0639834;7,0355429;7,0046579;6,9833439;6,9814273;6,9971872;7,0169837;7,0094554;6,9814117;6,9706902;7,0053764;7,0670126;7,0921865;7,0702762;7,0375126;7,0107524;6,9839308;6,9516033;6,9181419;6,8907261;6,8675915;6,8575786
"Equilibrium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015126254;0,13970002;0,49432727;1,0691183;1,6091711;2,0089198;2,4803859;3,0068725;3,3961392;3,729669;4,1166324;4,5424883;4,9794683;5,3444965;5,5667542;5,778216;6,172393;6,7174426;7,1594558;7,3796653;7,4946659;7,6404013;7,7376439;7,7964474;7,887365;7,960491;8,0355319;8,4962954;9,5043743;10,462293;10,86651;10,923103;10,873168;10,812;10,750628;10,689605;10,628928;10,568595;10,508605;10,448956;10,389645;10,330671;10,272031;10,213725;10,155749;10,098103;10,041847;9,9891989;9,9394976;9,8922071;9,849027;9,8066054;9,7557267;9,7003507;9,6452891;9,59054;9,5361017;9,4819724;9,4281504;9,3746338;9,3214211;9,2685104;9,2159;9,1635882;9,1115734;9,0598538;9,0084278;8,9572937;8,9064499;8,8558947;8,8056264;8,7556434;8,7059442;8,6565271;8,6073905;8,5585328;8,5099524;8,4616478;8,4136174;8,3658596;8,3183729;8,2711557;8,2310624;8,2076279;8,1853634;8,1479743;8,102525;8,0565331;8,0108022;7,9653309;7,9201177;7,8751611;7,8304597;7,791347;7,7764588;7,7695399;7,7454022;7,7059464;7,6622055;7,6187129;7,5754672;7,5324669;7,4897108;7,4471973;7,4049251;7,3628929;7,3210993;7,2795429;7,2382224;7,1971365;7,1562837;7,1156628;7,0752726;7,0351115;6,9951785;6,9554721;6,9159911;6,8767342
"Melanie Martinez";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,062489168;0,52199763;1,2734917;1,9220502;2,2530082;2,4626348;2,8214257;3,2848948;3,5133605;3,6219542;3,8422343;4,0423805;4,1124271;4,1027164;4,1302665;4,2843361;4,4664036;4,5681968;4,6320674;4,7133503;4,7913346;4,8386869;4,8566051;4,8618023;4,9010148;5,2125044;5,6137203;5,927802;6,2158032;6,5066242;6,6831643;6,7082147;6,7290314;6,7903181
"Hurts";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0096512594;0,090950899;0,24488101;0,368664;0,40745321;0,41542313;0,50162456;1,0719704;2,296018;3,4678238;3,9846526;4,3379936;4,8446547;5,3147754;5,5259226;5,5319107;5,5147388;5,4891734;5,4580155;5,4270344;5,3962292;5,3655989;5,3351424;5,3065252;5,2858189;5,2688719;5,245727;5,2217656;5,2926662;5,4636684;5,5831136;5,6412429;5,6671739;5,6625995;5,6343201;5,6023383;5,570538;5,5389182;5,507478;5,4762161;5,4451318;5,4314391;5,7983907;6,4857706;6,9788014;7,1215539;7,0811302;7,040936;7,0009698;6,9612306;6,9217169;6,8824275;6,8433611;6,8045165;6,7658923;6,7274875;6,6893005;6,6513304;6,6135758;6,5760355;6,5396072;6,5081658;6,4837147;6,4613269;6,435413;6,4203127;6,406576;6,380606;6,3456027;6,3095835;6,2737687;6,2381573;6,2027479;6,1675396;6,1325311;6,0977213;6,0631091;6,105476;6,3130292;6,6034529;6,710427;6,6745044;6,6366182
